type,entry_time,exittime,Entryvalue,exitvalue,entry,lot_size,pips,PnL,Equity,exit_type,BasketID,Duration
Long,2019-01-09 13:15:00,2019-01-10 09:15:00,179.65,179.0,Long,275,-0.6500000000000057,-178.75000000000156,988398.5499999996,SL,EDELWEISS,0 days 20:00:00
Long,2019-01-09 14:15:00,2019-01-10 10:15:00,3.9,3.95,Long,12671,0.050000000000000266,633.5500000000034,989032.0999999996,TP,TTML,0 days 20:00:00
Long,2019-01-09 15:15:00,2019-01-10 11:15:00,16.85,16.95,Long,2934,0.09999999999999787,293.3999999999937,989325.4999999997,TP,GMRINFRA,0 days 20:00:00
Long,2019-01-09 15:15:00,2019-01-10 11:15:00,1605.0,1568.95,Long,30,-36.049999999999955,-1081.4999999999986,988243.9999999997,SL,INDUSINDBK,0 days 20:00:00
Long,2019-01-09 15:15:00,2019-01-10 11:15:00,9.3,9.5,Long,5313,0.1999999999999993,1062.5999999999963,989306.5999999996,TP,VIKASECO-BE,0 days 20:00:00
Long,2019-01-09 15:15:00,2019-01-10 11:15:00,146.3,141.95,Long,338,-4.350000000000023,-1470.3000000000077,987836.2999999996,SL,PRAJIND,0 days 20:00:00
Long,2019-01-10 09:15:00,2019-01-10 12:15:00,338.0,350.65,Long,146,12.649999999999977,1846.8999999999967,989683.1999999996,TP,ICICIPRULI,0 days 03:00:00
Long,2019-01-10 09:15:00,2019-01-10 12:15:00,7.9,7.8,Long,6263,-0.10000000000000053,-626.3000000000034,989056.8999999996,SL,GVKPIL-BE,0 days 03:00:00
Long,2019-01-10 09:15:00,2019-01-10 12:15:00,34.4,34.5,Long,1437,0.10000000000000142,143.70000000000203,989200.5999999995,TP,SAKUMA-BE,0 days 03:00:00
Long,2019-01-10 10:15:00,2019-01-10 13:15:00,66.95,66.9,Long,738,-0.04999999999999716,-36.8999999999979,989163.6999999995,SL,RCF,0 days 03:00:00
Long,2019-01-10 10:15:00,2019-01-10 13:15:00,13.25,13.4,Long,3732,0.15000000000000036,559.8000000000013,989723.4999999995,TP,HCC,0 days 03:00:00
Long,2019-01-10 10:15:00,2019-01-10 13:15:00,2.1,2.05,Long,23564,-0.050000000000000266,-1178.2000000000062,988545.2999999996,SL,JPPOWER,0 days 03:00:00
Long,2019-01-10 10:15:00,2019-01-10 13:15:00,23.4,23.15,Long,2112,-0.25,-528.0,988017.2999999996,SL,HFCL,0 days 03:00:00
Long,2019-01-10 11:15:00,2019-01-10 14:15:00,293.5,290.9,Long,168,-2.6000000000000227,-436.8000000000038,987580.4999999995,SL,STLTECH,0 days 03:00:00
Long,2019-01-10 11:15:00,2019-01-10 14:15:00,89.45,88.5,Long,552,-0.9500000000000028,-524.4000000000016,987056.0999999995,SL,IBREALEST,0 days 03:00:00
Long,2019-01-10 11:15:00,2019-01-10 14:15:00,186.5,183.5,Long,264,-3.0,-792.0,986264.0999999995,SL,DLF,0 days 03:00:00
Long,2019-01-10 11:15:00,2019-01-10 14:15:00,1.35,1.6,Long,36528,0.25,9132.0,995396.0999999995,TP,BCG,0 days 03:00:00
Long,2019-01-10 12:15:00,2019-01-10 15:15:00,114.5,118.3,Long,434,3.799999999999997,1649.1999999999987,997045.2999999995,TP,BOMDYEING,0 days 03:00:00
Long,2019-01-10 12:15:00,2019-01-10 15:15:00,3.95,3.85,Long,12620,-0.10000000000000009,-1262.0000000000011,995783.2999999995,SL,TTML,0 days 03:00:00
Long,2019-01-10 13:15:00,2019-01-11 09:15:00,81.3,80.6,Long,612,-0.7000000000000028,-428.40000000000174,995354.8999999994,SL,PNB,0 days 20:00:00
Long,2019-01-10 13:15:00,2019-01-11 09:15:00,127.3,123.05,Long,390,-4.25,-1657.5,993697.3999999994,SL,ENGINERSIN,0 days 20:00:00
Long,2019-01-10 13:15:00,2019-01-11 09:15:00,98.75,98.4,Long,503,-0.3499999999999943,-176.04999999999714,993521.3499999994,SL,MANAPPURAM,0 days 20:00:00
Long,2019-01-10 13:15:00,2019-01-11 09:15:00,352.85,356.3,Long,140,3.4499999999999886,482.9999999999984,994004.3499999994,TP,ICICIPRULI,0 days 20:00:00
Long,2019-01-10 13:15:00,2019-01-11 09:15:00,9.5,9.3,Long,5231,-0.1999999999999993,-1046.1999999999962,992958.1499999994,SL,VIKASECO-BE,0 days 20:00:00
Long,2019-01-10 14:15:00,2019-01-11 10:15:00,2.05,2.05,Long,24218,0.0,0.0,992958.1499999994,SL,JPPOWER,0 days 20:00:00
Long,2019-01-10 14:15:00,2019-01-11 10:15:00,262.4,262.8,Long,189,0.4000000000000341,75.60000000000645,993033.7499999994,TP,DELTACORP,0 days 20:00:00
Long,2019-01-10 15:15:00,2019-01-11 11:15:00,207.5,209.4,Long,239,1.9000000000000057,454.1000000000014,993487.8499999994,TP,PETRONET,0 days 20:00:00
Long,2019-01-10 15:15:00,2019-01-11 11:15:00,3.95,3.9,Long,12575,-0.050000000000000266,-628.7500000000033,992859.0999999994,SL,TTML,0 days 20:00:00
Long,2019-01-10 15:15:00,2019-01-11 11:15:00,13.45,12.9,Long,3690,-0.5499999999999989,-2029.4999999999961,990829.5999999994,SL,HCC,0 days 20:00:00
Long,2019-01-10 15:15:00,2019-01-11 11:15:00,93.05,92.1,Long,532,-0.9500000000000028,-505.4000000000015,990324.1999999994,SL,NCC,0 days 20:00:00
Long,2019-01-11 09:15:00,2019-01-11 12:15:00,1.6,1.5,Long,30947,-0.10000000000000009,-3094.7000000000025,987229.4999999994,SL,BCG,0 days 03:00:00
Long,2019-01-11 09:15:00,2019-01-11 12:15:00,3.15,3.15,Long,15670,0.0,0.0,987229.4999999994,SL,URJA,0 days 03:00:00
Long,2019-01-11 10:15:00,2019-01-11 13:15:00,146.65,153.85,Long,336,7.199999999999989,2419.199999999996,989648.6999999994,TP,PRAJIND,0 days 03:00:00
Long,2019-01-11 10:15:00,2019-01-11 13:15:00,48.7,48.7,Long,1016,0.0,0.0,989648.6999999994,SL,FSL,0 days 03:00:00
Long,2019-01-11 10:15:00,2019-01-11 13:15:00,355.5,357.0,Long,139,1.5,208.5,989857.1999999994,TP,ICICIPRULI,0 days 03:00:00
Long,2019-01-11 10:15:00,2019-01-11 13:15:00,118.3,118.95,Long,418,0.6500000000000057,271.7000000000024,990128.8999999993,TP,BOMDYEING,0 days 03:00:00
Long,2019-01-11 11:15:00,2019-01-11 14:15:00,151.8,148.2,Long,326,-3.6000000000000227,-1173.6000000000074,988955.2999999993,SL,JINDALSTEL,0 days 03:00:00
Long,2019-01-11 11:15:00,2019-01-11 14:15:00,2.0,2.0,Long,24723,0.0,0.0,988955.2999999993,SL,JPPOWER,0 days 03:00:00
Long,2019-01-11 11:15:00,2019-01-11 14:15:00,3.95,3.95,Long,12518,0.0,0.0,988955.2999999993,SL,RAMASTEEL,0 days 03:00:00
Long,2019-01-11 12:15:00,2019-01-11 15:15:00,39.9,39.0,Long,1239,-0.8999999999999986,-1115.0999999999983,987840.1999999994,SL,RATEGAIN,0 days 03:00:00
Long,2019-01-11 12:15:00,2019-01-11 15:15:00,93.95,91.6,Long,525,-2.3500000000000085,-1233.7500000000045,986606.4499999994,SL,UNIONBANK,0 days 03:00:00
Long,2019-01-11 12:15:00,2019-01-11 15:15:00,3.15,3.1,Long,15660,-0.04999999999999982,-782.9999999999973,985823.4499999994,SL,URJA,0 days 03:00:00
Long,2019-01-11 13:15:00,2019-01-14 09:15:00,473.9,471.55,Long,104,-2.349999999999966,-244.39999999999645,985579.0499999993,SL,LICHSGFIN,2 days 20:00:00
Long,2019-01-11 13:15:00,2019-01-14 09:15:00,9.3,8.95,Long,5298,-0.3500000000000014,-1854.3000000000075,983724.7499999993,SL,VIKASECO-BE,2 days 20:00:00
Long,2019-01-11 13:15:00,2019-01-14 09:15:00,153.2,158.0,Long,321,4.800000000000011,1540.8000000000036,985265.5499999993,TP,PRAJIND,2 days 20:00:00
Long,2019-01-11 13:15:00,2019-01-14 09:15:00,3.9,3.9,Long,12631,0.0,0.0,985265.5499999993,SL,TTML,2 days 20:00:00
Long,2019-01-11 14:15:00,2019-01-14 10:15:00,24.75,24.8,Long,1990,0.05000000000000071,99.50000000000142,985365.0499999993,TP,HFCL,2 days 20:00:00
Long,2019-01-11 14:15:00,2019-01-14 10:15:00,106.75,106.3,Long,461,-0.45000000000000284,-207.4500000000013,985157.5999999994,SL,KTKBANK,2 days 20:00:00
Long,2019-01-11 15:15:00,2019-01-14 11:15:00,540.95,531.4,Long,91,-9.550000000000068,-869.0500000000062,984288.5499999993,SL,MUTHOOTFIN,2 days 20:00:00
Long,2019-01-11 15:15:00,2019-01-14 11:15:00,1.55,1.4,Long,31751,-0.15000000000000013,-4762.650000000004,979525.8999999993,SL,BCG,2 days 20:00:00
Long,2019-01-11 15:15:00,2019-01-14 11:15:00,44.1,43.35,Long,1110,-0.75,-832.5,978693.3999999993,SL,FCONSUMER-BE,2 days 20:00:00
Long,2019-01-11 15:15:00,2019-01-14 11:15:00,210.6,207.0,Long,232,-3.5999999999999943,-835.1999999999987,977858.1999999994,SL,BSOFT,2 days 20:00:00
Long,2019-01-14 09:15:00,2019-01-14 12:15:00,4.9,4.85,Long,9978,-0.05000000000000071,-498.9000000000071,977359.2999999993,SL,SUZLON-BE,0 days 03:00:00
Long,2019-01-14 10:15:00,2019-01-14 13:15:00,190.3,195.85,Long,256,5.549999999999983,1420.7999999999956,978780.0999999994,TP,YESBANK,0 days 03:00:00
Long,2019-01-14 10:15:00,2019-01-14 13:15:00,3.1,3.15,Long,15786,0.04999999999999982,789.2999999999972,979569.3999999994,TP,URJA,0 days 03:00:00
Long,2019-01-14 10:15:00,2019-01-14 13:15:00,500.75,519.55,Long,97,18.799999999999955,1823.5999999999956,981392.9999999994,TP,STAR,0 days 03:00:00
Long,2019-01-14 10:15:00,2019-01-14 13:15:00,157.75,152.85,Long,311,-4.900000000000006,-1523.9000000000017,979869.0999999994,SL,PRAJIND,0 days 03:00:00
Long,2019-01-14 11:15:00,2019-01-14 14:15:00,42.2,42.85,Long,1160,0.6499999999999986,753.9999999999984,980623.0999999994,TP,IDFC,0 days 03:00:00
Long,2019-01-14 11:15:00,2019-01-14 14:15:00,106.45,102.9,Long,460,-3.549999999999997,-1632.9999999999986,978990.0999999994,SL,PCBL,0 days 03:00:00
Long,2019-01-14 11:15:00,2019-01-14 14:15:00,13.2,12.95,Long,3708,-0.25,-927.0,978063.0999999994,SL,HCC,0 days 03:00:00
Long,2019-01-14 11:15:00,2019-01-14 14:15:00,49.4,49.1,Long,989,-0.29999999999999716,-296.6999999999972,977766.3999999994,SL,FSL,0 days 03:00:00
Long,2019-01-14 12:15:00,2019-01-14 15:15:00,4.0,4.05,Long,12222,0.04999999999999982,611.0999999999979,978377.4999999994,TP,RAMASTEEL,0 days 03:00:00
Long,2019-01-14 12:15:00,2019-01-14 15:15:00,24.75,24.75,Long,1976,0.0,0.0,978377.4999999994,SL,HFCL,0 days 03:00:00
Long,2019-01-14 12:15:00,2019-01-14 15:15:00,3.5,3.55,Long,13976,0.04999999999999982,698.7999999999976,979076.2999999995,TP,RTNPOWER,0 days 03:00:00
Long,2019-01-14 12:15:00,2019-01-14 15:15:00,1.45,1.45,Long,33761,0.0,0.0,979076.2999999995,SL,BCG,0 days 03:00:00
Long,2019-01-14 12:15:00,2019-01-14 15:15:00,35.95,37.3,Long,1361,1.3499999999999943,1837.3499999999922,980913.6499999994,TP,SAKUMA-BE,0 days 03:00:00
Long,2019-01-14 13:15:00,2019-01-15 09:15:00,2.0,2.0,Long,24522,0.0,0.0,980913.6499999994,SL,JPPOWER,0 days 20:00:00
Long,2019-01-14 13:15:00,2019-01-15 09:15:00,27.0,27.75,Long,1816,0.75,1362.0,982275.6499999994,TP,DBREALTY,0 days 20:00:00
Long,2019-01-14 13:15:00,2019-01-15 09:15:00,81.5,82.45,Long,602,0.9500000000000028,571.9000000000017,982847.5499999995,TP,PNB,0 days 20:00:00
Long,2019-01-14 13:15:00,2019-01-15 09:15:00,103.95,103.5,Long,472,-0.45000000000000284,-212.40000000000134,982635.1499999994,SL,BANKINDIA,0 days 20:00:00
Long,2019-01-14 14:15:00,2019-01-15 10:15:00,2527.0,2562.2,Long,19,35.19999999999982,668.7999999999965,983303.9499999995,TP,BAJFINANCE,0 days 20:00:00
Long,2019-01-14 14:15:00,2019-01-15 10:15:00,182.35,182.55,Long,269,0.20000000000001705,53.80000000000459,983357.7499999995,TP,TATAMOTORS,0 days 20:00:00
Long,2019-01-14 14:15:00,2019-01-15 10:15:00,164.2,151.95,Long,299,-12.25,-3662.75,979694.9999999995,SL,PRAJIND,0 days 20:00:00
Long,2019-01-14 14:15:00,2019-01-15 10:15:00,96.6,96.55,Long,507,-0.04999999999999716,-25.34999999999856,979669.6499999996,SL,TATAMTRDVR,0 days 20:00:00
Long,2019-01-14 15:15:00,2019-01-15 11:15:00,14.7,14.6,Long,3332,-0.09999999999999964,-333.1999999999988,979336.4499999996,SL,IFCI,0 days 20:00:00
Long,2019-01-14 15:15:00,2019-01-15 11:15:00,213.9,210.7,Long,228,-3.200000000000017,-729.6000000000039,978606.8499999996,SL,ABFRL,0 days 20:00:00
Long,2019-01-14 15:15:00,2019-01-15 11:15:00,107.95,106.4,Long,453,-1.5499999999999972,-702.1499999999987,977904.6999999996,SL,MOTHERSON,0 days 20:00:00
Long,2019-01-14 15:15:00,2019-01-15 11:15:00,547.16,543.76,Long,89,-3.3999999999999773,-302.599999999998,977602.0999999996,SL,CONCOR,0 days 20:00:00
Long,2019-01-15 09:15:00,2019-01-15 12:15:00,3.85,3.9,Long,12696,0.04999999999999982,634.7999999999978,978236.8999999997,TP,TTML,0 days 03:00:00
Long,2019-01-15 09:15:00,2019-01-15 12:15:00,27.5,27.55,Long,1778,0.05000000000000071,88.90000000000126,978325.7999999997,TP,DBREALTY,0 days 03:00:00
Long,2019-01-15 10:15:00,2019-01-15 13:15:00,81.75,81.75,Long,598,0.0,0.0,978325.7999999997,SL,PCJEWELLER,0 days 03:00:00
Long,2019-01-15 10:15:00,2019-01-15 13:15:00,40.5,39.2,Long,1207,-1.2999999999999972,-1569.0999999999965,976756.6999999997,SL,J&KBANK,0 days 03:00:00
Long,2019-01-15 10:15:00,2019-01-15 13:15:00,165.75,168.0,Long,294,2.25,661.5,977418.1999999997,TP,CASTROLIND,0 days 03:00:00
Long,2019-01-15 10:15:00,2019-01-15 13:15:00,203.8,202.9,Long,239,-0.9000000000000057,-215.10000000000136,977203.0999999997,SL,YESBANK,0 days 03:00:00
Long,2019-01-15 11:15:00,2019-01-15 14:15:00,896.85,909.2,Long,54,12.350000000000023,666.9000000000012,977869.9999999998,TP,BEML,0 days 03:00:00
Long,2019-01-15 11:15:00,2019-01-15 14:15:00,37.95,39.15,Long,1288,1.1999999999999957,1545.5999999999945,979415.5999999997,TP,SAKUMA-BE,0 days 03:00:00
Long,2019-01-15 11:15:00,2019-01-15 14:15:00,212.2,211.75,Long,230,-0.44999999999998863,-103.49999999999739,979312.0999999997,SL,BSOFT,0 days 03:00:00
Long,2019-01-15 11:15:00,2019-01-15 14:15:00,2.0,2.0,Long,24482,0.0,0.0,979312.0999999997,SL,JPPOWER,0 days 03:00:00
Long,2019-01-15 12:15:00,2019-01-15 15:15:00,146.1,147.35,Long,335,1.25,418.75,979730.8499999997,TP,JINDALSTEL,0 days 03:00:00
Long,2019-01-15 12:15:00,2019-01-15 15:15:00,1.45,1.45,Long,33783,0.0,0.0,979730.8499999997,SL,BCG,0 days 03:00:00
Long,2019-01-15 12:15:00,2019-01-15 15:15:00,8.75,8.65,Long,5598,-0.09999999999999964,-559.799999999998,979171.0499999997,SL,VIKASECO-BE,0 days 03:00:00
Long,2019-01-15 12:15:00,2019-01-15 15:15:00,47.45,47.7,Long,1031,0.25,257.75,979428.7999999997,TP,TATASTEEL,0 days 03:00:00
Long,2019-01-15 12:15:00,2019-01-15 15:15:00,29.75,30.7,Long,1646,0.9499999999999993,1563.699999999999,980992.4999999997,TP,RPOWER,0 days 03:00:00
Long,2019-01-15 13:15:00,2019-01-16 09:15:00,787.3,785.0,Long,62,-2.2999999999999545,-142.59999999999718,980849.8999999997,SL,AUROPHARMA,0 days 20:00:00
Long,2019-01-15 13:15:00,2019-01-16 09:15:00,158.6,154.0,Long,309,-4.599999999999994,-1421.3999999999983,979428.4999999997,SL,PRAJIND,0 days 20:00:00
Long,2019-01-15 13:15:00,2019-01-16 09:15:00,50.35,52.45,Long,972,2.1000000000000014,2041.2000000000014,981469.6999999996,TP,FSL,0 days 20:00:00
Long,2019-01-15 13:15:00,2019-01-16 09:15:00,382.7,379.75,Long,128,-2.9499999999999886,-377.59999999999854,981092.0999999996,SL,ADANIPORTS,0 days 20:00:00
Long,2019-01-15 14:15:00,2019-01-16 10:15:00,9.4,9.45,Long,5218,0.049999999999998934,260.89999999999446,981352.9999999997,TP,BAJAJHIND,0 days 20:00:00
Long,2019-01-15 14:15:00,2019-01-16 10:15:00,122.9,122.6,Long,399,-0.30000000000001137,-119.70000000000454,981233.2999999997,SL,ENGINERSIN,0 days 20:00:00
Long,2019-01-15 14:15:00,2019-01-16 10:15:00,295.0,290.5,Long,166,-4.5,-747.0,980486.2999999997,SL,UJJIVAN,0 days 20:00:00
Long,2019-01-15 14:15:00,2019-01-16 10:15:00,112.7,114.25,Long,434,1.5499999999999972,672.6999999999988,981158.9999999997,TP,BALRAMCHIN,0 days 20:00:00
Long,2019-01-15 15:15:00,2019-01-16 11:15:00,58.25,57.75,Long,842,-0.5,-421.0,980737.9999999997,SL,BEPL,0 days 20:00:00
Long,2019-01-15 15:15:00,2019-01-16 11:15:00,98.45,98.7,Long,498,0.25,124.5,980862.4999999997,TP,TATAMTRDVR,0 days 20:00:00
Long,2019-01-15 15:15:00,2019-01-16 11:15:00,90.85,91.05,Long,539,0.20000000000000284,107.80000000000153,980970.2999999997,TP,PTC,0 days 20:00:00
Long,2019-01-15 15:15:00,2019-01-16 11:15:00,332.25,332.0,Long,147,-0.25,-36.75,980933.5499999997,SL,BHARTIARTL,0 days 20:00:00
Long,2019-01-16 09:15:00,2019-01-16 12:15:00,95.3,103.5,Long,514,8.200000000000003,4214.800000000001,985148.3499999997,TP,ITI,0 days 03:00:00
Long,2019-01-16 09:15:00,2019-01-16 12:15:00,25.7,25.9,Long,1916,0.1999999999999993,383.1999999999986,985531.5499999997,TP,NHPC,0 days 03:00:00
Long,2019-01-16 09:15:00,2019-01-16 12:15:00,28.6,27.75,Long,1722,-0.8500000000000014,-1463.7000000000025,984067.8499999997,SL,DBREALTY,0 days 03:00:00
Long,2019-01-16 10:15:00,2019-01-16 13:15:00,1.45,1.4,Long,33933,-0.050000000000000044,-1696.6500000000015,982371.1999999997,SL,BCG,0 days 03:00:00
Long,2019-01-16 10:15:00,2019-01-16 13:15:00,130.7,128.65,Long,375,-2.049999999999983,-768.7499999999936,981602.4499999997,SL,BOMDYEING,0 days 03:00:00
Long,2019-01-16 10:15:00,2019-01-16 13:15:00,84.85,84.25,Long,578,-0.5999999999999943,-346.7999999999967,981255.6499999997,SL,PNB,0 days 03:00:00
Long,2019-01-16 10:15:00,2019-01-16 13:15:00,4.7,4.7,Long,10438,0.0,0.0,981255.6499999997,SL,NILASPACES,0 days 03:00:00
Long,2019-01-16 11:15:00,2019-01-16 14:15:00,48.3,48.35,Long,1015,0.05000000000000426,50.75000000000433,981306.3999999997,TP,IDFCFIRSTB,0 days 03:00:00
Long,2019-01-16 11:15:00,2019-01-16 14:15:00,3.6,3.55,Long,13629,-0.050000000000000266,-681.4500000000037,980624.9499999997,SL,RTNPOWER,0 days 03:00:00
Long,2019-01-16 11:15:00,2019-01-16 14:15:00,7.65,7.6,Long,6409,-0.05000000000000071,-320.45000000000454,980304.4999999998,SL,GVKPIL-BE,0 days 03:00:00
Long,2019-01-16 11:15:00,2019-01-16 14:15:00,254.32,253.38,Long,192,-0.9399999999999977,-180.47999999999956,980124.0199999998,SL,WIPRO,0 days 03:00:00
Long,2019-01-16 12:15:00,2019-01-16 15:15:00,9.45,9.25,Long,5185,-0.1999999999999993,-1036.9999999999964,979087.0199999998,SL,BAJAJHIND,0 days 03:00:00
Long,2019-01-16 12:15:00,2019-01-16 15:15:00,457.0,452.7,Long,107,-4.300000000000011,-460.1000000000012,978626.9199999998,SL,SUNPHARMA,0 days 03:00:00
Long,2019-01-16 12:15:00,2019-01-16 15:15:00,114.25,112.4,Long,428,-1.8499999999999943,-791.7999999999976,977835.1199999998,SL,BALRAMCHIN,0 days 03:00:00
Long,2019-01-16 12:15:00,2019-01-16 15:15:00,4.95,4.8,Long,9877,-0.15000000000000036,-1481.5500000000036,976353.5699999997,SL,SUZLON-BE,0 days 03:00:00
Long,2019-01-16 13:15:00,2019-01-17 09:15:00,213.65,215.15,Long,228,1.5,342.0,976695.5699999997,TP,BSOFT,0 days 20:00:00
Long,2019-01-16 13:15:00,2019-01-17 09:15:00,105.95,103.9,Long,460,-2.049999999999997,-942.9999999999986,975752.5699999997,SL,PCBL,0 days 20:00:00
Long,2019-01-16 13:15:00,2019-01-17 09:15:00,531.3,525.65,Long,91,-5.649999999999977,-514.1499999999979,975238.4199999997,SL,STAR,0 days 20:00:00
Long,2019-01-16 13:15:00,2019-01-17 09:15:00,495.45,480.8,Long,98,-14.649999999999977,-1435.6999999999978,973802.7199999997,SL,JUSTDIAL,0 days 20:00:00
Long,2019-01-16 13:15:00,2019-01-17 09:15:00,76.8,76.4,Long,633,-0.3999999999999915,-253.1999999999946,973549.5199999998,SL,TATAPOWER,0 days 20:00:00
Long,2019-01-16 14:15:00,2019-01-17 10:15:00,103.6,113.25,Long,469,9.650000000000006,4525.850000000003,978075.3699999998,TP,ITI,0 days 20:00:00
Long,2019-01-16 15:15:00,2019-01-17 11:15:00,30.0,30.05,Long,1630,0.05000000000000071,81.50000000000117,978156.8699999998,TP,FILATEX,0 days 20:00:00
Long,2019-01-16 15:15:00,2019-01-17 11:15:00,15.65,15.15,Long,3125,-0.5,-1562.5,976594.3699999998,SL,MTNL,0 days 20:00:00
Long,2019-01-16 15:15:00,2019-01-17 11:15:00,2.0,2.0,Long,24414,0.0,0.0,976594.3699999998,SL,JPPOWER,0 days 20:00:00
Long,2019-01-16 15:15:00,2019-01-17 11:15:00,15.0,14.8,Long,3255,-0.1999999999999993,-650.9999999999977,975943.3699999998,SL,MAHABANK,0 days 20:00:00
Long,2019-01-17 10:15:00,2019-01-17 13:15:00,96.45,96.45,Long,505,0.0,0.0,975943.3699999998,SL,RECLTD,0 days 03:00:00
Long,2019-01-17 10:15:00,2019-01-17 13:15:00,1.35,1.35,Long,36146,0.0,0.0,975943.3699999998,SL,GTLINFRA,0 days 03:00:00
Long,2019-01-17 10:15:00,2019-01-17 13:15:00,185.55,186.15,Long,262,0.5999999999999943,157.1999999999985,976100.5699999997,TP,DCBBANK,0 days 03:00:00
Long,2019-01-17 10:15:00,2019-01-17 13:15:00,150.65,148.55,Long,323,-2.0999999999999943,-678.2999999999981,975422.2699999997,SL,ADANIENT,0 days 03:00:00
Long,2019-01-17 11:15:00,2019-01-17 14:15:00,167.9,166.5,Long,290,-1.4000000000000057,-406.00000000000165,975016.2699999997,SL,CASTROLIND,0 days 03:00:00
Long,2019-01-17 11:15:00,2019-01-17 14:15:00,3.6,3.65,Long,13541,0.04999999999999982,677.0499999999976,975693.3199999997,TP,RTNPOWER,0 days 03:00:00
Long,2019-01-17 11:15:00,2019-01-17 14:15:00,4.95,4.25,Long,9855,-0.7000000000000002,-6898.500000000002,968794.8199999997,SL,NILASPACES,0 days 03:00:00
Long,2019-01-17 11:15:00,2019-01-17 14:15:00,41.55,40.65,Long,1165,-0.8999999999999986,-1048.4999999999984,967746.3199999997,SL,LTFOODS,0 days 03:00:00
Long,2019-01-17 13:15:00,2019-01-18 09:15:00,2.0,1.95,Long,24193,-0.050000000000000044,-1209.650000000001,966536.6699999997,SL,JPPOWER,0 days 20:00:00
Long,2019-01-17 13:15:00,2019-01-18 09:15:00,39.0,38.55,Long,1239,-0.45000000000000284,-557.5500000000035,965979.1199999996,SL,J&KBANK,0 days 20:00:00
Long,2019-01-17 14:15:00,2019-01-18 10:15:00,3.9,4.05,Long,12384,0.1499999999999999,1857.599999999999,967836.7199999996,TP,TTML,0 days 20:00:00
Long,2019-01-17 14:15:00,2019-01-18 10:15:00,1.35,1.4,Long,35845,0.04999999999999982,1792.2499999999936,969628.9699999996,TP,GTLINFRA,0 days 20:00:00
Long,2019-01-17 14:15:00,2019-01-18 10:15:00,3.7,3.6,Long,13103,-0.10000000000000009,-1310.300000000001,968318.6699999996,SL,RTNPOWER,0 days 20:00:00
Long,2019-01-17 15:15:00,2019-01-18 11:15:00,70.3,70.8,Long,688,0.5,344.0,968662.6699999996,TP,BHEL,0 days 20:00:00
Long,2019-01-17 15:15:00,2019-01-18 11:15:00,110.1,111.0,Long,439,0.9000000000000057,395.1000000000025,969057.7699999996,TP,KTKBANK,0 days 20:00:00
Long,2019-01-17 15:15:00,2019-01-18 11:15:00,51.0,50.75,Long,950,-0.25,-237.5,968820.2699999996,SL,ADANIPOWER,0 days 20:00:00
Long,2019-01-17 15:15:00,2019-01-18 11:15:00,1.45,1.4,Long,33407,-0.050000000000000044,-1670.3500000000015,967149.9199999996,SL,BCG,0 days 20:00:00
Long,2019-01-18 09:15:00,2019-01-18 12:15:00,4.85,4.85,Long,9970,0.0,0.0,967149.9199999996,SL,SUZLON-BE,0 days 03:00:00
Long,2019-01-18 09:15:00,2019-01-18 12:15:00,13.6,13.35,Long,3555,-0.25,-888.75,966261.1699999996,SL,RCOM-BE,0 days 03:00:00
Long,2019-01-18 09:15:00,2019-01-18 12:15:00,9.15,8.9,Long,5280,-0.25,-1320.0,964941.1699999996,SL,BAJAJHIND,0 days 03:00:00
Long,2019-01-18 10:15:00,2019-01-18 13:15:00,146.8,138.95,Long,328,-7.850000000000023,-2574.8000000000075,962366.3699999995,SL,PRAJIND,0 days 03:00:00
Long,2019-01-18 10:15:00,2019-01-18 13:15:00,4.0,4.05,Long,12029,0.04999999999999982,601.4499999999979,962967.8199999995,TP,RAMASTEEL,0 days 03:00:00
Long,2019-01-18 10:15:00,2019-01-18 13:15:00,4.2,4.1,Long,11463,-0.10000000000000053,-1146.300000000006,961821.5199999994,SL,NILASPACES,0 days 03:00:00
Long,2019-01-18 10:15:00,2019-01-18 13:15:00,2.0,1.9,Long,24045,-0.10000000000000009,-2404.5000000000023,959417.0199999994,SL,JPPOWER,0 days 03:00:00
Long,2019-01-18 11:15:00,2019-01-18 14:15:00,1.4,1.45,Long,34264,0.050000000000000044,1713.2000000000014,961130.2199999994,TP,BCG,0 days 03:00:00
Long,2019-01-18 11:15:00,2019-01-18 14:15:00,50.6,49.5,Long,949,-1.1000000000000014,-1043.9000000000015,960086.3199999994,SL,FSL,0 days 03:00:00
Long,2019-01-18 11:15:00,2019-01-18 14:15:00,256.05,260.79,Long,187,4.740000000000009,886.3800000000017,960972.6999999994,TP,WIPRO,0 days 03:00:00
Long,2019-01-18 11:15:00,2019-01-18 14:15:00,13.55,13.45,Long,3546,-0.10000000000000142,-354.600000000005,960618.0999999994,SL,HCC,0 days 03:00:00
Long,2019-01-18 12:15:00,2019-01-18 15:15:00,58.7,58.5,Long,818,-0.20000000000000284,-163.60000000000232,960454.4999999994,SL,NBCC,0 days 03:00:00
Long,2019-01-18 13:15:00,2019-01-21 09:15:00,3.25,3.35,Long,14776,0.10000000000000009,1477.6000000000013,961932.0999999994,TP,URJA,2 days 20:00:00
Long,2019-01-18 14:15:00,2019-01-21 10:15:00,1.45,1.5,Long,33170,0.050000000000000044,1658.5000000000014,963590.5999999994,TP,BCG,2 days 20:00:00
